SPREADSHEET									
									
FileID	FolioPage	SequentialPage	Author	CommentaryDate	CommentaryContent	Heading	HeadingTranslation	Transcription	TranscriptionTranslation
add_6782_f155	155	309	JS	28-Mar-12	"The numerical table at the top of the page lists, from right to left: odd numbers, square numbers, square-pyramidal numbers, and so on. The column on the far right is headed $ r $ for root, that is, the length of the side of each figure. An intercalated column shows a constant difference 2. The column under the short line (the side) gives the sequence 1, 3, 5, ..., in which the differences are 2. The column under the square gives the square numbers 1, 4, 9, ..., whose differences are 1, 3, 5, .... The column under the square-pyramid gives the square-pyramidal numbers 1, 5, 14, ..., whose differences are 1, 4, 9, .... And so on. The expressions below the table are general formulae for the $ a $th entry in each column. "				
add_6782_f155v	155v	310	JS	9-Nov-12	Blank page 				
add_6782_f156	156	311	JS	28-Mar-12	"The numerical table at the top of the page lists pentagonal numbers, pentagonal-pyramidal numbers, and so on. The column on the far right is headed $ r $ for root, that is, the length of the side of each figure. An intercalated column shows a constant difference 3. The column under the short line (the side) gives the sequence 1, 4, 7, ..., in which the differences are 3. The column under the pentagon gives the pentagonal numbers 1, 5, 12, ..., whose differences are 1, 4, 7, .... The column under the pentagonal-pyramid gives the pentagonal-pyramidal numbers 1, 6, 18, ..., whose differences are 1, 5, 12, .... And so on. The expressions below the table are general formulae for the $ a $th entry in each column. "				
add_6782_f156	156	311						Of the rootes. 	
add_6782_f156	156	311						A unit is the first . 	
add_6782_f156	156	311						"Omitte the first & the summe of the next two, is 5. "	
add_6782_f156	156	311						"Omitte two rootes, & the summe of the next 3, is 12. "	
add_6782_f156	156	311						"Omitte 3 rootes, & the summe of the next 4, is 22. &c. "	
add_6782_f156v	156v	312	JS	9-Nov-12	Blank page 				
add_6782_f157	157	313	JS	28-Mar-12	"The numerical table at the top of the page lists hexagonal numbers, hexagonal-pyramidal numbers, and so on. The column on the far right is headed $ r $ for root, that is, the length of the side of each figure. An intercalated column shows a constant difference 4. The column under the short line (the side) gives the sequence 1, 5, 9, ..., in which the differences are 4. The column under the hexagon gives the hexagonal numbers 1, 6, 15, ..., whose differences are 1, 5, 9, .... The column under the hexagonal-pyramid gives the hexagonal-pyramidal numbers 1, 7, 22, ..., whose differences are 1, 6, 15, .... And so on. The expressions below the table are general formulae for the $ a $th entry in each column. "				
add_6782_f157v	157v	314	JS	9-Nov-12	Blank page 				
add_6782_f158	158	315	JS	28-Mar-12	"The numerical table at the top of the page lists heptagonal numbers, heptagonal-pyramidal numbers, and so on. The column on the far right is headed $ r $ for root, that is, the length of the side of each figure. An intercalated column shows a constant difference 5. The column under the short line (the side) gives the sequence 1, 6, 11, ..., in which the differences are 5. The column under the heptagon gives the heptagonal numbers 1, 7, 18, ..., whose differences are 1, 6, 11, .... The column under the heptagonal-pyramid gives the heptagonal-pyramidal numbers 1, 8, 26, ..., whose differences are 1, 7, 18, .... And so on. The expressions below the table are general formulae for the $ a $th entry in each column. "				
add_6782_f158v	158v	316	JS	9-Nov-12	Blank page 				
add_6782_f159	159	317	JS	28-Mar-12	"The numerical table at the top of the page lists octagonal numbers, octagonal-pyramidal numbers, and so on. The column on the far right is headed $ r $ for root, that is, the length of the side of each figure. An intercalated column shows a constant difference 6. The column under the short line (the side) gives the sequence 1, 7, 13, ..., in which the differences are 6. The column under the octagon gives the octagonal numbers 1, 8, 21, ..., whose differences are 1, 7, 13, .... The column under the octagonal-pyramid gives the octagonal-pyramidal numbers 1, 9, 30, ..., whose differences are 1, 8, 21, .... And so on. The expressions below the table are general formulae for the $ a $th entry in each column. "				
add_6782_f159v	159v	318	JS	9-Nov-12	Blank page 				
add_6782_f160	160	319	JS	11-Jan-13	Dot patterns for triangular numbers 				
add_6782_f160v	160v	320	JS	9-Nov-12	Blank page 				
add_6782_f161	161	321	JS	11-Jan-13	Rough work on fitting polynomials 				
add_6782_f161v	161v	322	JS	11-Jan-13	Rough work on fitting polynomials 				
add_6782_f162	162	323	JS	11-Jan-13	Rough work 				
add_6782_f162v	162v	324	JS	11-Jan-13	Rough work 				
add_6782_f163	163	325	JS	28-Mar-12	"Here as on Add MS 6782 f. 330 , Harriot is using $ v $ notation, with superscripts 0, 1, 2, 3, ... for successive entries in a general row of the table. "	Elementa triangularium. 	The elements of triangular numbers 		
add_6782_f163	163	325	JS	28-Mar-12		Elementa triangularium. 	The elements of triangular numbers 	Rationes compositas: et componentes. 	"Ratios compounded, and their components. "
add_6782_f163v	163v	326	JS	9-Nov-12	Blank page 				
add_6782_f164	164	327	JS	28-Mar-12	"A table that appears to have been produced from the various rules set out on Add MS 6782, f. 163 . "				
add_6782_f164v	164v	328	JS	11-Jan-13	Rough work on fitting polynomials 				
add_6782_f165	165	329	JS	28-Mar-12	"Some experiments with Pascal's triangle. On the left, and again at the bottom of the page, the tables have been extended upwards, giving rise to negative triangular numbers. On the right, the table has been multiplied throughout by 3; see also Add MS 6785 f. 83 . Note Harriot's use of superscript notation (not powers): $ p $, $ p^2 $, $ p^3 $. "				
add_6782_f165	165	329	JS	28-Mar-12				Male 	badly done 
add_6782_f165	165	329	JS	28-Mar-12				Bene 	better 
add_6782_f165v	165v	330	JS	9-Nov-12	Blank page 				
add_6782_f166	166	331							
add_6782_f166	166	331						Whether a river devided will have lesser depth. 	
add_6782_f166v	166v	332	JS	11-Jan-13	"Rough sketches, possibly related to the previous page, Add MS 6782 f. 166 . "				
add_6782_f167	167	333	JS	11-Jan-13	Rough work on figurate numbers 				
add_6782_f167v	167v	334	JS	11-Jan-13	Rough work on figurate numbers 				
add_6782_f168	168	335	JS	11-Jan-13	Rough work on figurate numbers 				
add_6782_f168v	168v	336	JS	11-Jan-13	Rough work on difference tables 				
add_6782_f169	169	337	JS	28-Mar-12	"These three tables show the formulae for the entries in each column of a table generated from a constant difference $ e $, with different patterns ofincreasing and decreasing columns. Increasing columns are indicated by a triangle that broadens at the bottom, thus, _; decreasing columns are indicated by a trinagle that narrows at the bottom. Entries in the first column (after $ e $) are denoted by $ v^1 $ (where 1 is a superscript, not a power). Entries in the second column are denoted by $ v^2 $. Entries in the third column are denoted by $ v^3 $. Entries in the fourth column are denoted by $ v^4 $. "	"Ad progressiones, Ad progressiones, Ad progressiones, "	On progressions On progressioins On progressions 		
add_6782_f169	169	337	JS	28-Mar-12		"Ad progressiones, Ad progressiones, Ad progressiones, "	On progressions On progressioins On progressions 	ad calculum sinuum 	for the calculation of sines 
add_6782_f169	169	337	JS	28-Mar-12		"Ad progressiones, Ad progressiones, Ad progressiones, "	On progressions On progressioins On progressions 	omnes . 	all examined 
add_6782_f169	169	337	JS	28-Mar-12		"Ad progressiones, Ad progressiones, Ad progressiones, "	On progressions On progressioins On progressions 	ad calculum sinuum 	for the calculation of sines 
add_6782_f169	169	337	JS	28-Mar-12		"Ad progressiones, Ad progressiones, Ad progressiones, "	On progressions On progressioins On progressions 	omnes . 	all examined 
add_6782_f169	169	337	JS	28-Mar-12		"Ad progressiones, Ad progressiones, Ad progressiones, "	On progressions On progressioins On progressions 	omnes . 	all examined 
add_6782_f169v	169v	338	JS	9-Nov-12	Blank page 				
add_6782_f170	170	339	JS	28-Mar-12	At the top right is a numerical table in which every column is decreasing. The working below the table demonstrates in detail how the entries are calculated. The table below the first double line gives formulae for the $ n $th entries in each column. The table below the second double line gives the same information in a rearranged form. 	Ad progressiones. 	On progressions 		
add_6782_f170	170	339	JS	28-Mar-12		Ad progressiones. 	On progressions 	omnes . 	all examined 
add_6782_f170v	170v	340	JS	12-Jan-13	Rough work 				
add_6782_f171	171	341	JS	28-Mar-12	At the top right is a numerical example in which the columns alternately increase and decrease. The working below the table demonstrates in detail how the entries are calculated. The first table below the double line gives formulae for the $ n $th entries in each column. The second table gives the same information but with the fractions rearranged over common denominators. 	Ad progressiones. 	On progressions 		
add_6782_f171v	171v	342	JS	9-Nov-12	Blank page 				
add_6782_f172	172	343	JS	28-Mar-12	At the top of the page is a numerical example in which the columns alternately decrease and increase. The working demonstrates in detail how the entries are calculated. The small table halfway down on the right contains negative entries in three of its columns. The table at the bottom of the page gives formulae for the $ n $th entries in each column. 	Ad progressiones. 	On progressions 		
add_6782_f172v	172v	344	JS	12-Jan-13	Rough work 				
add_6782_f173	173	345	JS	28-Mar-12	"Rules for $ n $th entries in the third and fourth columns of a table generated from a constant difference, for various patterns of increasing and decreasing columns. "				
add_6782_f173v	173v	346	JS	9-Nov-12	Blank page 				
add_6782_f174	174	347	JS	28-Mar-12	"Rules for $ n $th entries in the third and fourth columns of a table generated from a constant difference, for various patterns of increasing and decreasing columns. "				
add_6782_f174v	174v	348	JS	9-Nov-12	Blank page 				
add_6782_f175	175	349	JS	28-Mar-12	"At the top right is a numerical example in which the first three columns increase but the fourth decreases. The working below the table demonstrates in detail how the entries are calculated. The rule for the $ n $th entry in the fourth column is given in full, in two different versions. Below the double line, similar rules are given for a table in which the first and second columns increase but the third and fourth columns decrease. "				
add_6782_f175v	175v	350	JS	9-Nov-12	Blank page 				
add_6782_f176	176	351	JS	28-Mar-12	General rules for the entries in the third and fourth columns of a table generated from a constant difference. Instructions for the correct signs are given in a separate note at the end of the page. 	Ad æquationes generalis methodus 	"On equations, general method "		
add_6782_f176	176	351	JS	28-Mar-12		Ad æquationes generalis methodus 	"On equations, general method "	In : adde et subtrahe. 	In decreasing progressions: add and subtract. 
add_6782_f176	176	351	JS	28-Mar-12		Ad æquationes generalis methodus 	"On equations, general method "	In Crescentibus: subtrahe et adde. 	In increasing progressions: subtract and add. 
add_6782_f176v	176v	352	JS	9-Nov-12	Blank page 				
add_6782_f177	177	353	JS	28-Mar-12	"Rules for $ n $th entries in the fifth and sixth columns of a table generated from a constant difference, for various patterns of increasing and decreasing columns. "				
add_6782_f177v	177v	354	JS	9-Nov-12	Blank page 				
add_6782_f178	178	355	JS	28-Mar-12	General rules for the entries in the fifth and sixth columns of a table generated from a constant difference. Instructions for the correct signs are given in a separate note at the end of the page. 				
add_6782_f178	178	355	JS	28-Mar-12				In crescentibus. subtrahe et adde. 	"In increasing porgressions, subtract and add. "
add_6782_f178	178	355	JS	28-Mar-12				In decrescentibus. adde et subtrahe. 	"In decreasing progressions, add and subtract. "
add_6782_f178v	178v	356	JS	28-Mar-12	"The leftmost column is marked at the top as increasing (by the triangle widening downwards. _), but after a while it begins to decrease again. "	Nota. 	Note. 		
add_6782_f179	179	357	JS	14-May-13	"Tables of figures, contents unidentified "				
add_6782_f179v	179v	358	JS	9-Nov-12	Blank page 				
add_6782_f180	180	359	JS	28-Mar-12	"This folio shows all combinations of 0, $ a $, $ b $, $ c $, $ d $, $ e $, including in each case the null combination consisting only of 0. As on Add MS 6782 f. 35 , each set of combinations is constructed from the previous one by adding the new letter to the end of each existing combination. This shows clearly why the number of combinations doubles with each new letter. "				
add_6782_f180v	180v	360	JS	9-Nov-12	Blank page 				
add_6782_f181	181	361	JS	28-Mar-12	"Combinations of two or more quantities, generated by multiplication. The letters $ p $, $ m $, $ f $, $ s $, stand for pondus (weight), magnitudo (magnitude), figura (area), situs (place) (see Add MS 6786 f. 291 ). "				
add_6782_f181v	181v	362	JS	9-Nov-12	Blank page 				
